season_id,model_id,origin,as_of,match_id,appearance,log_loss,brier,score_nll
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:preston-north-end:west-bromwich-albion,8,1.3099708969993702,0.8039377487680661,2.0804044777197177
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:queens-park-rangers,9,0.6567262546302371,0.34773110338779223,2.399308660844122
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:bristol-city:fulham,9,1.3426303889333064,0.8331195947326274,2.1088207943010335
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:derby-county,9,0.5881986573104196,0.29737265941500013,2.021559012548941
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:cardiff-city:west-bromwich-albion,10,1.0985573503011274,0.6762307299719543,4.883397649888487
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:middlesbrough:sheffield-united,10,1.1100143206836635,0.6830484198499291,2.8421030999399584
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:fulham:swansea-city,10,0.8491433381141158,0.4915733228312082,3.3004431576535933
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:bournemouth:west-bromwich-albion,1,1.37878281165982,0.85695439815452,3.03209189397673
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:birmingham-city,1,1.6822668114183044,1.0566520220086877,2.760886277261756
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:fulham:middlesbrough,1,1.3749184260861103,0.8657816729909669,2.148477304381899
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:huddersfield-town:fulham,2,0.7968171266255583,0.4533805436873882,5.190702865502744
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:swansea-city:sheffield-united,2,1.3178785678642062,0.8098243666472456,2.4004050921455145
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:luton-town,2,0.604958652347151,0.30951402252144533,3.7625106568020685
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:millwall:fulham,3,0.9626107735276056,0.5762508753689036,2.555890943627365
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:sheffield-united,3,0.850010136113943,0.49359095398695796,4.24647379412688
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:blackburn-rovers:west-bromwich-albion,4,1.0587977252477643,0.6489647637314793,2.5945167729078196
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:fulham:hull-city,4,0.5365731498107897,0.2590402935434618,2.2694339582005467
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:huddersfield-town,4,1.5985925375666115,1.013026187573328,2.9834929321199146
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:fulham:stoke-city,5,0.7112505553878881,0.38857622430458405,3.042986806912424
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:luton-town:sheffield-united,5,1.3267325523838642,0.8172988342292018,2.423352064033861
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:peterborough-united:west-bromwich-albion,5,1.0010220753277395,0.606236720699754,2.2794142734423355
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:blackpool:fulham,6,1.1529444529530481,0.7164047078897084,2.3902946214844736
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:peterborough-united,6,0.7363233276106238,0.40755346301937256,6.988280606103735
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:millwall,6,1.3663286660958558,0.8624313509143391,2.1424768687063827
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:preston-north-end,7,1.3642232568330706,0.8603372122670987,3.1348651530387404
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:derby-county,7,1.406308009376668,0.9036353950806637,2.5102577180623142
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:birmingham-city:fulham,7,0.7668674546471201,0.43033668246862866,4.108530011058168
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:fulham:reading,8,1.3090896860123906,0.8242506564214548,2.771523707435146
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:hull-city:sheffield-united,8,0.7694736431457374,0.4328391117025093,3.097702214703958
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:preston-north-end:west-bromwich-albion,8,1.3119521062656465,0.8012776145064902,2.088176328283744
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:queens-park-rangers,9,0.72209354784119,0.396812730655306,2.423403455352469
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:bristol-city:fulham,9,1.3587292120917192,0.8400533639125184,2.1292056452372856
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:derby-county,9,0.6293921358288882,0.32752261173131675,2.0726372146357948
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:cardiff-city:west-bromwich-albion,10,1.1842320623624132,0.7383341414160401,5.069885275577551
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:middlesbrough:sheffield-united,10,1.0296483265530325,0.6260120606024319,2.782481160080497
2021-2022,generic,preseason,2021-08-06,eng-championship:2021-2022:fulham:swansea-city,10,0.8620420767195106,0.5015680338176255,3.2791649729623797
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:bournemouth:west-bromwich-albion,1,1.4411890893392594,0.9064436210763609,2.9837479663146715
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:birmingham-city,1,1.5891498059273204,0.9889211520187571,2.5136949694693165
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:fulham:middlesbrough,1,1.3156533332887876,0.8458164761044819,2.1375196651029524
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:huddersfield-town:fulham,2,0.7333644043639542,0.4053421528264784,5.400725577251999
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:swansea-city:sheffield-united,2,1.2559621356281345,0.7772290717443894,2.146590902412389
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:luton-town,2,0.6350057146593574,0.3314834831306082,3.6431705446703972
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:millwall:fulham,3,0.8980021732936342,0.5268538178073752,2.6001054598694946
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:sheffield-united,3,0.8668191756258048,0.5052826688875101,4.326204229534322
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:blackburn-rovers:west-bromwich-albion,4,1.120413404357825,0.6966333833839068,2.620480678677109
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:fulham:hull-city,4,0.5096488479891711,0.2412202280029936,2.111641008092276
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:huddersfield-town,4,1.530646679598208,0.9590643749289892,2.988186855256274
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:fulham:stoke-city,5,0.6714788357284251,0.35997192507301384,2.9578330498997696
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:luton-town:sheffield-united,5,1.2502642786760219,0.7664911772136378,2.1577181016464504
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:peterborough-united:west-bromwich-albion,5,1.0635286830424535,0.6547635308242122,2.409907625953838
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:blackpool:fulham,6,1.28625698189947,0.8001662039637567,2.2959465542672843
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:peterborough-united,6,0.8263014206612365,0.47445166734613836,7.582451457315285
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:millwall,6,1.3824776934990426,0.8626580640148223,2.1510718660084422
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:preston-north-end,7,1.2769166694021166,0.7970234328532302,3.295940314255783
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:derby-county,7,1.4178817910556576,0.8992765216338117,2.623467859375223
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:birmingham-city:fulham,7,0.7203068668741538,0.3959874485018799,4.275005566031826
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:fulham:reading,8,1.4537175216296763,0.9078350432039032,2.9457073976761103
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:hull-city:sheffield-united,8,0.8537466150628202,0.4951048990518879,3.3076588210141176
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:preston-north-end:west-bromwich-albion,8,1.344145138374336,0.8199029362567685,2.1126642517067475
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:queens-park-rangers,9,0.7613681342191078,0.42695902651013284,2.42637939420319
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:bristol-city:fulham,9,1.3017802367024496,0.8186690118204184,2.107654038185559
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:derby-county,9,0.7112154668980001,0.3890114574464749,1.9508304916839585
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:cardiff-city:west-bromwich-albion,10,1.2510506193378514,0.7886066327669131,5.170687993909008
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:middlesbrough:sheffield-united,10,0.9914983068360109,0.5953237360059047,2.6600779352729846
2021-2022,mapped,preseason,2021-08-06,eng-championship:2021-2022:fulham:swansea-city,10,0.8081016874144263,0.46096928747615845,3.384671277250676
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:huddersfield-town:burnley,1,1.0660261786036964,0.6534816858052961,2.319133623323998
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:cardiff-city:norwich-city,1,1.2618157527712437,0.7913821381738966,2.4570729649605103
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:watford:sheffield-united,1,0.7834865342276567,0.4426211926440866,2.066030900765886
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:burnley:luton-town,2,1.3922408562940796,0.8778343489757674,2.1567009619701363
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:wigan-athletic,2,1.4391180105220114,0.9285217730615418,2.2049720635230328
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:west-bromwich-albion:watford,2,1.2827115105573559,0.7839839562773682,2.062123758300297
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:watford:burnley,3,0.715546282449647,0.3918075381689636,2.0954958002882464
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:hull-city:norwich-city,3,1.405714132970235,0.8846389741720497,2.8548149555759865
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:birmingham-city:watford,4,1.4185147715597353,0.9119189170056156,2.18229857990095
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:burnley:hull-city,4,1.4338010080460377,0.9322281899633748,2.204756843858858
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:huddersfield-town,4,0.6032381115453495,0.3080661418698012,2.388343142138927
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:millwall,5,0.6165695877756784,0.3182428335884453,2.2572759952286785
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:burnley:blackpool,5,1.4183232653535223,0.904479728010035,4.874333473693639
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:preston-north-end:watford,5,1.3122396851578906,0.8097274879515085,2.366353099748425
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:sunderland:norwich-city,6,0.7307408456360037,0.4033611299177271,2.159303947965748
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:watford:queens-park-rangers,6,1.6029777790768645,1.0092470769288338,4.383365980017408
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:wigan-athletic:burnley,6,1.0591217296640258,0.6489222841180322,5.842168978205045
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:birmingham-city:norwich-city,7,0.590235057915149,0.2983366156830941,2.379465469578198
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:burnley:millwall,7,0.7627541025327993,0.42719081475356846,2.419479366435013
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:watford:middlesbrough,7,0.6378073349822697,0.33389092002145127,2.412754574681128
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:west-bromwich-albion:burnley,8,1.318565523555822,0.8080341019037599,2.091010607645213
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:coventry-city,8,0.5338915034896426,0.25739343908985957,2.714024923156357
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:rotherham-united:watford,8,1.3538685370415904,0.8509832243442131,2.126874248136111
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:blackburn-rovers:watford,9,1.094861820575775,0.671782315482558,2.8215314712772397
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:preston-north-end:burnley,9,1.3272631443554426,0.8100575649306607,2.094940572000562
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:bristol-city,9,0.4462529552429579,0.1953487565237177,3.586744967029994
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:burnley:bristol-city,10,0.5727506105090182,0.28526542770759966,2.386988833512723
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:west-bromwich-albion,10,1.3847702834909494,0.885964574947961,2.1553501401329767
2022-2023,retained,preseason,2022-07-29,eng-championship:2022-2023:watford:sunderland,10,1.4911092599777915,0.9856340113766265,3.2775577819249713
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:huddersfield-town:burnley,1,1.0434445392425762,0.6379714269902108,2.3662802687825826
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:cardiff-city:norwich-city,1,1.0732090931220433,0.6598875545427464,2.40799273793094
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:watford:sheffield-united,1,0.8644868722835549,0.5040950323255293,2.22537177082296
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:burnley:luton-town,2,1.4187627605665172,0.900075862388528,2.1874075180988415
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:wigan-athletic,2,1.4014535111721909,0.8769532262370486,2.1725909693066017
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:west-bromwich-albion:watford,2,1.3220617849253358,0.8084700974686087,2.095610770842269
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:watford:burnley,3,0.81595135776024,0.4686691862041195,2.327929080490742
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:hull-city:norwich-city,3,1.2078363296729082,0.7538781703390735,2.7007348852124617
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:birmingham-city:watford,4,1.4166047630506529,0.8882662290793286,2.1855622963275927
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:burnley:hull-city,4,1.468972308204454,0.962329207404135,2.239858425753618
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:huddersfield-town,4,0.7221485396718412,0.3969182536805651,2.4166842956458314
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:millwall,5,0.7295094943000666,0.40228379513526047,2.4141590663049923
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:burnley:blackpool,5,1.4464430770560746,0.9283749900458323,4.692587531087526
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:preston-north-end:watford,5,1.339505147312156,0.8178012698195349,2.5129387818717346
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:sunderland:norwich-city,6,0.917849131446908,0.5453475743401832,2.3003943320679197
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:watford:queens-park-rangers,6,1.4321685865277773,0.9089158840233817,4.064643892322838
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:wigan-athletic:burnley,6,1.0346471847637564,0.631793921933743,5.7341013217696695
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:birmingham-city:norwich-city,7,0.7035860563143922,0.3830139176087425,2.4062736295743044
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:burnley:millwall,7,0.7299894603010889,0.4026454053948858,2.414728101816613
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:watford:middlesbrough,7,0.7172046110288662,0.3931315387302392,2.4184054794471974
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:west-bromwich-albion:burnley,8,1.3229744510393715,0.8090405276682112,2.0961158313949073
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:coventry-city,8,0.638115508915147,0.33377504070468383,2.9224118403307617
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:rotherham-united:watford,8,1.3647855396979394,0.8411390477639025,2.1353427329500647
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:blackburn-rovers:watford,9,0.9494633785137333,0.5678718416356755,2.711309888160793
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:preston-north-end:burnley,9,1.3393773452234323,0.8176601301058228,2.1084973176322825
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:bristol-city,9,0.5390141590740263,0.26058750992678337,3.4983960020741045
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:burnley:bristol-city,10,0.539530659477128,0.26096369051548823,2.367127189464809
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:west-bromwich-albion,10,1.35384052739026,0.8437421626563133,2.1266747523231806
2022-2023,generic,preseason,2022-07-29,eng-championship:2022-2023:watford:sunderland,10,1.4481977466933984,0.9228070785164748,3.0940932456189625
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:huddersfield-town:burnley,1,0.9097950629249678,0.5366339444922151,2.129273706768916
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:cardiff-city:norwich-city,1,0.8847021663947006,0.5207663520114141,2.356683828972758
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:watford:sheffield-united,1,0.9079429790386067,0.5371929937503186,2.284203096035568
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:burnley:luton-town,2,1.4178562539771902,0.9277636159379435,2.202635229571673
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:wigan-athletic,2,1.3888520491508034,0.8495737081615653,2.1625282824669716
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:west-bromwich-albion:watford,2,1.3630673059684566,0.835233544563633,2.1307505366994866
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:watford:burnley,3,1.0407180343676763,0.6357605493252195,2.364327754606215
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:hull-city:norwich-city,3,1.0093447585124906,0.612884415950822,2.5669639577234094
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:birmingham-city:watford,4,1.4261485507859044,0.8841232129026176,2.1989777020168852
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:burnley:hull-city,4,1.4838236621752052,1.0022032396771234,2.277695475365823
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:huddersfield-town,4,0.8638896562294274,0.5048610968668419,2.478343107095373
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:millwall,5,0.872777276109114,0.5105375208797686,2.612708766174321
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:burnley:blackpool,5,1.4531822306780973,0.9620177530340923,5.055205237904673
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:preston-north-end:watford,5,1.3650711652854024,0.8317738105737705,2.626293743285114
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:sunderland:norwich-city,6,1.0851623949447353,0.6715278469275793,2.4613268929904595
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:watford:queens-park-rangers,6,1.3471214868732746,0.8561906159318105,3.907611580021558
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:wigan-athletic:burnley,6,0.9101899041304874,0.5371511952677551,5.699522569622676
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:birmingham-city:norwich-city,7,0.8490711805203304,0.4941359691570303,2.468661498124266
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:burnley:millwall,7,0.6428279919293826,0.33814498480229105,2.240780995573112
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:watford:middlesbrough,7,0.7594660865002386,0.425422151937744,2.424072638714118
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:west-bromwich-albion:burnley,8,1.276441804301696,0.7816029398685227,2.070588463796888
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:coventry-city,8,0.7724642047210195,0.4355180271913097,3.1750444912124696
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:rotherham-united:watford,8,1.3822593158216592,0.8456851245677561,2.1515263773113844
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:blackburn-rovers:watford,9,0.8769287414203629,0.5144993008854095,2.665776304003284
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:preston-north-end:burnley,9,1.3025927253686704,0.8053731517043989,2.0902793186838755
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:bristol-city,9,0.6608063559747418,0.35105487689972176,3.459005471470487
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:burnley:bristol-city,10,0.4685744996156173,0.211222430016675,2.383490279145886
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:norwich-city:west-bromwich-albion,10,1.35590664967838,0.829656494248066,2.1264819671371162
2022-2023,mapped,preseason,2022-07-29,eng-championship:2022-2023:watford:sunderland,10,1.4548135514117944,0.9158712579648413,3.0169970660095373
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:sheffield-wednesday:southampton,1,0.9393677029105373,0.5601379735200328,2.5618759016055614
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:cardiff-city,1,1.4454425519823768,0.9490002340183141,3.2634839981043693
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:coventry-city,1,0.8589476527829744,0.4994846400065857,2.5119525469901847
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:birmingham-city:leeds-united,2,1.3222930482946182,0.8303381991231842,2.4432220205774344
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:huddersfield-town:leicester-city,2,1.0020673668435611,0.6058752707677995,2.240955287921385
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:southampton:norwich-city,2,1.335139806491982,0.8200747645645086,7.189108578006203
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:west-bromwich-albion,3,1.3624792497292333,0.8578556718391006,2.1324898340736533
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:cardiff-city,3,0.6677944674405513,0.3560786796688562,2.4370283032694573
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:plymouth-argyle:southampton,3,1.0646822298596943,0.6558980549764746,2.7600631286264736
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:ipswich-town:leeds-united,4,0.7887602047803216,0.4469838211731903,5.895219775369569
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:rotherham-united:leicester-city,4,0.9306963466827879,0.5528912023327471,2.5533186886093393
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:southampton:queens-park-rangers,4,0.5937178628967601,0.30099608522740995,2.4094925449645994
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:sheffield-wednesday,5,1.4604892657800679,0.9540973322058212,2.5495370500755588
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:hull-city,5,1.3942831564279192,0.8777173148726096,2.4789542280655246
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:sunderland:southampton,5,0.8270864483565938,0.4762589211418121,5.26057700646541
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:southampton:leicester-city,6,1.1430485991090036,0.7097400978276147,4.736801346506692
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:millwall:leeds-united,6,0.9901495408431794,0.5962409408286458,3.540161941110781
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:southampton:ipswich-town,7,1.4122895916834188,0.8937536175464169,2.5370777657488355
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:hull-city:leeds-united,7,1.3210664520496986,0.8154943437055684,2.37476545495221
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:norwich-city:leicester-city,7,1.1649272486832418,0.7233684702977814,2.9126745105815246
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:watford,8,0.7370782665509896,0.40794306023185295,3.073156585687886
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:bristol-city,8,0.7279552927918289,0.40116173103603375,2.122974943101044
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:middlesbrough:southampton,8,0.7026296916534955,0.38233517352401314,2.4240991200411477
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:southampton:leeds-united,9,0.9999480228515433,0.6051862688990576,3.435663542958222
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:blackburn-rovers:leicester-city,9,1.0749049060694613,0.6586063112002699,4.682549676625491
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:stoke-city:southampton,10,1.101485028634095,0.6777486509474704,2.2904943338072528
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:queens-park-rangers,10,0.4912848981797405,0.2272500105799116,2.0697510225491245
2023-2024,retained,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:preston-north-end,10,0.6714633161098773,0.35877613986864,2.9438610656685134
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:sheffield-wednesday:southampton,1,0.8383695455728855,0.48465251651378594,2.48094939621956
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:cardiff-city,1,1.446924665243931,0.9421329423775687,3.159469773116747
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:coventry-city,1,0.7595715529290505,0.4249397620685836,2.435794819862712
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:birmingham-city:leeds-united,2,1.2647758718633255,0.793340084340125,2.474502829945518
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:huddersfield-town:leicester-city,2,0.8996792681931993,0.5303533837676794,2.2346103884856907
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:southampton:norwich-city,2,1.38454013588278,0.8674650512625514,6.8279836438241786
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:west-bromwich-albion,3,1.366903213444857,0.8545244779737468,2.135459608124746
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:cardiff-city,3,0.5768934862391396,0.28877650058458826,2.383331961754157
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:plymouth-argyle:southampton,3,0.9687887733952877,0.5852462913274165,2.6857590320669367
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:ipswich-town:leeds-united,4,0.8347729842644093,0.4820315944423408,5.696509035944402
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:rotherham-united:leicester-city,4,0.8303099817497893,0.4781261651627267,2.471385712698649
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:southampton:queens-park-rangers,4,0.5008621613625325,0.23375900585095916,2.370330147493652
